,site_no,dateTime,water discharge,nitrite+nitrate,latitude,longitude,altitude
366,4176063,2021-04-30,4.52,5.56,41.7776111,-84.03688889,706.65
367,4176063,2021-05-01,3.55,5.56,41.7776111,-84.03688889,706.65
368,4176063,2021-05-01,3.55,5.56,41.7776111,-84.03688889,706.65
369,4176063,2021-05-02,3.62,5.56,41.7776111,-84.03688889,706.65
370,4176063,2021-05-02,3.62,5.56,41.7776111,-84.03688889,706.65
371,4176063,2021-05-03,4.07,5.57,41.7776111,-84.03688889,706.65
372,4176063,2021-05-03,4.07,5.57,41.7776111,-84.03688889,706.65
373,4176063,2021-05-04,5.17,5.57,41.7776111,-84.03688889,706.65
374,4176063,2021-05-04,5.17,5.57,41.7776111,-84.03688889,706.65
375,4176063,2021-05-05,6.82,5.58,41.7776111,-84.03688889,706.65
376,4176063,2021-05-05,6.82,5.58,41.7776111,-84.03688889,706.65
377,4176063,2021-05-06,5.42,5.58,41.7776111,-84.03688889,706.65
378,4176063,2021-05-06,5.42,5.58,41.7776111,-84.03688889,706.65
379,4176063,2021-05-07,4.86,5.58,41.7776111,-84.03688889,706.65
380,4176063,2021-05-07,4.86,5.58,41.7776111,-84.03688889,706.65
381,4176063,2021-05-08,4.24,5.59,41.7776111,-84.03688889,706.65
382,4176063,2021-05-08,4.24,5.59,41.7776111,-84.03688889,706.65
383,4176063,2021-05-09,15.9,7.31,41.7776111,-84.03688889,706.65
384,4176063,2021-05-09,15.9,7.31,41.7776111,-84.03688889,706.65
385,4176063,2021-05-10,67.8,14.9,41.7776111,-84.03688889,706.65
386,4176063,2021-05-10,67.8,14.9,41.7776111,-84.03688889,706.65
387,4176063,2021-05-11,22.2,10.3,41.7776111,-84.03688889,706.65
388,4176063,2021-05-11,22.2,10.3,41.7776111,-84.03688889,706.65
389,4176063,2021-05-12,11.3,5.95,41.7776111,-84.03688889,706.65
390,4176063,2021-05-12,11.3,5.95,41.7776111,-84.03688889,706.65
391,4176063,2021-05-13,8.34,5.78,41.7776111,-84.03688889,706.65
392,4176063,2021-05-13,8.34,5.78,41.7776111,-84.03688889,706.65
393,4176063,2021-05-14,6.94,5.81,41.7776111,-84.03688889,706.65
394,4176063,2021-05-14,6.94,5.81,41.7776111,-84.03688889,706.65
395,4176063,2021-05-15,6.02,5.83,41.7776111,-84.03688889,706.65
396,4176063,2021-05-15,6.02,5.83,41.7776111,-84.03688889,706.65
397,4176063,2021-05-16,5.3,5.86,41.7776111,-84.03688889,706.65
398,4176063,2021-05-16,5.3,5.86,41.7776111,-84.03688889,706.65
399,4176063,2021-05-17,4.7,5.88,41.7776111,-84.03688889,706.65
400,4176063,2021-05-17,4.7,5.88,41.7776111,-84.03688889,706.65
401,4176063,2021-05-18,4.01,5.91,41.7776111,-84.03688889,706.65
402,4176063,2021-05-18,4.01,5.91,41.7776111,-84.03688889,706.65
403,4176063,2021-05-19,3.51,5.93,41.7776111,-84.03688889,706.65
404,4176063,2021-05-19,3.51,5.93,41.7776111,-84.03688889,706.65
405,4176063,2021-05-20,3.28,5.95,41.7776111,-84.03688889,706.65
406,4176063,2021-05-20,3.28,5.95,41.7776111,-84.03688889,706.65
407,4176063,2021-05-21,2.88,5.94,41.7776111,-84.03688889,706.65
408,4176063,2021-05-21,2.88,5.94,41.7776111,-84.03688889,706.65
409,4176063,2021-05-22,2.58,5.93,41.7776111,-84.03688889,706.65
410,4176063,2021-05-22,2.58,5.93,41.7776111,-84.03688889,706.65
411,4176063,2021-05-23,2.77,5.91,41.7776111,-84.03688889,706.65
412,4176063,2021-05-23,2.77,5.91,41.7776111,-84.03688889,706.65
413,4176063,2021-05-24,3.24,5.9,41.7776111,-84.03688889,706.65
414,4176063,2021-05-24,3.24,5.9,41.7776111,-84.03688889,706.65
415,4176063,2021-05-25,2.7,5.88,41.7776111,-84.03688889,706.65
416,4176063,2021-05-25,2.7,5.88,41.7776111,-84.03688889,706.65
417,4176063,2021-05-26,3.31,5.86,41.7776111,-84.03688889,706.65
418,4176063,2021-05-26,3.31,5.86,41.7776111,-84.03688889,706.65
419,4176063,2021-05-27,3.55,5.85,41.7776111,-84.03688889,706.65
420,4176063,2021-05-27,3.55,5.85,41.7776111,-84.03688889,706.65
421,4176063,2021-05-28,5.57,5.83,41.7776111,-84.03688889,706.65
422,4176063,2021-05-28,5.57,5.83,41.7776111,-84.03688889,706.65
423,4176063,2021-05-29,6.92,5.82,41.7776111,-84.03688889,706.65
424,4176063,2021-05-29,6.92,5.82,41.7776111,-84.03688889,706.65
425,4176063,2021-05-30,4.93,5.8,41.7776111,-84.03688889,706.65
426,4176063,2021-05-30,4.93,5.8,41.7776111,-84.03688889,706.65
427,4176063,2021-05-31,3.85,5.78,41.7776111,-84.03688889,706.65
428,4176063,2021-05-31,3.85,5.78,41.7776111,-84.03688889,706.65
429,4176063,2021-06-01,3.29,5.77,41.7776111,-84.03688889,706.65
430,4176063,2021-06-01,3.29,5.77,41.7776111,-84.03688889,706.65
431,4176063,2021-06-02,4.66,5.84,41.7776111,-84.03688889,706.65
432,4176063,2021-06-02,4.66,5.84,41.7776111,-84.03688889,706.65
433,4176063,2021-06-03,20.7,16.6,41.7776111,-84.03688889,706.65
434,4176063,2021-06-03,20.7,16.6,41.7776111,-84.03688889,706.65
435,4176063,2021-06-04,13.4,15.9,41.7776111,-84.03688889,706.65
436,4176063,2021-06-04,13.4,15.9,41.7776111,-84.03688889,706.65
437,4176063,2021-06-05,8.18,9.3,41.7776111,-84.03688889,706.65
438,4176063,2021-06-05,8.18,9.3,41.7776111,-84.03688889,706.65
439,4176063,2021-06-06,6.14,5.22,41.7776111,-84.03688889,706.65
440,4176063,2021-06-06,6.14,5.22,41.7776111,-84.03688889,706.65
441,4176063,2021-06-07,5.2,5.15,41.7776111,-84.03688889,706.65
442,4176063,2021-06-07,5.2,5.15,41.7776111,-84.03688889,706.65
443,4176063,2021-06-08,4.42,5.09,41.7776111,-84.03688889,706.65
444,4176063,2021-06-08,4.42,5.09,41.7776111,-84.03688889,706.65
445,4176063,2021-06-09,3.9,5.04,41.7776111,-84.03688889,706.65
446,4176063,2021-06-09,3.9,5.04,41.7776111,-84.03688889,706.65
447,4176063,2021-06-10,4.38,4.98,41.7776111,-84.03688889,706.65
448,4176063,2021-06-10,4.38,4.98,41.7776111,-84.03688889,706.65
449,4176063,2021-06-11,3.79,4.93,41.7776111,-84.03688889,706.65
450,4176063,2021-06-11,3.79,4.93,41.7776111,-84.03688889,706.65
451,4176063,2021-06-12,2.86,4.87,41.7776111,-84.03688889,706.65
452,4176063,2021-06-12,2.86,4.87,41.7776111,-84.03688889,706.65
453,4176063,2021-06-13,2.21,4.82,41.7776111,-84.03688889,706.65
454,4176063,2021-06-13,2.21,4.82,41.7776111,-84.03688889,706.65
455,4176063,2021-06-14,1.74,4.76,41.7776111,-84.03688889,706.65
456,4176063,2021-06-14,1.74,4.76,41.7776111,-84.03688889,706.65
457,4176063,2021-06-15,1.98,4.71,41.7776111,-84.03688889,706.65
458,4176063,2021-06-15,1.98,4.71,41.7776111,-84.03688889,706.65
459,4176063,2021-06-16,1.41,4.65,41.7776111,-84.03688889,706.65
460,4176063,2021-06-16,1.41,4.65,41.7776111,-84.03688889,706.65
461,4176063,2021-06-17,0.91,4.59,41.7776111,-84.03688889,706.65
462,4176063,2021-06-17,0.91,4.59,41.7776111,-84.03688889,706.65
463,4176063,2021-06-18,1.96,4.54,41.7776111,-84.03688889,706.65
464,4176063,2021-06-18,1.96,4.54,41.7776111,-84.03688889,706.65
465,4176063,2021-06-19,3.58,4.48,41.7776111,-84.03688889,706.65
466,4176063,2021-06-19,3.58,4.48,41.7776111,-84.03688889,706.65
467,4176063,2021-06-20,3.18,4.3,41.7776111,-84.03688889,706.65
468,4176063,2021-06-20,3.18,4.3,41.7776111,-84.03688889,706.65
469,4176063,2021-06-21,96.9,17.7,41.7776111,-84.03688889,706.65
470,4176063,2021-06-21,96.9,17.7,41.7776111,-84.03688889,706.65
471,4176063,2021-06-22,55.1,23.2,41.7776111,-84.03688889,706.65
472,4176063,2021-06-22,55.1,23.2,41.7776111,-84.03688889,706.65
473,4176063,2021-06-23,14.8,16.2,41.7776111,-84.03688889,706.65
474,4176063,2021-06-23,14.8,16.2,41.7776111,-84.03688889,706.65
475,4176063,2021-06-24,8.15,8.31,41.7776111,-84.03688889,706.65
476,4176063,2021-06-24,8.15,8.31,41.7776111,-84.03688889,706.65
477,4176063,2021-06-25,8.67,8.05,41.7776111,-84.03688889,706.65
478,4176063,2021-06-25,8.67,8.05,41.7776111,-84.03688889,706.65
479,4176063,2021-06-26,73.2,18.8,41.7776111,-84.03688889,706.65
480,4176063,2021-06-26,73.2,18.8,41.7776111,-84.03688889,706.65
481,4176063,2021-06-27,44.6,22.1,41.7776111,-84.03688889,706.65
482,4176063,2021-06-27,44.6,22.1,41.7776111,-84.03688889,706.65
483,4176063,2021-06-28,16.5,12.9,41.7776111,-84.03688889,706.65
484,4176063,2021-06-28,16.5,12.9,41.7776111,-84.03688889,706.65
485,4176063,2021-06-29,9.77,5.6,41.7776111,-84.03688889,706.65
486,4176063,2021-06-29,9.77,5.6,41.7776111,-84.03688889,706.65
487,4176063,2021-06-30,16.6,5.24,41.7776111,-84.03688889,706.65
488,4176063,2021-06-30,16.6,5.24,41.7776111,-84.03688889,706.65
489,4176063,2021-07-01,27.9,5.92,41.7776111,-84.03688889,706.65
490,4176063,2021-07-01,27.9,5.92,41.7776111,-84.03688889,706.65
491,4176063,2021-07-02,11.2,5.47,41.7776111,-84.03688889,706.65
492,4176063,2021-07-02,11.2,5.47,41.7776111,-84.03688889,706.65
493,4176063,2021-07-03,6.09,4.96,41.7776111,-84.03688889,706.65
494,4176063,2021-07-03,6.09,4.96,41.7776111,-84.03688889,706.65
495,4176063,2021-07-04,3.59,4.52,41.7776111,-84.03688889,706.65
496,4176063,2021-07-04,3.59,4.52,41.7776111,-84.03688889,706.65
497,4176063,2021-07-05,2.09,4.4,41.7776111,-84.03688889,706.65
498,4176063,2021-07-05,2.09,4.4,41.7776111,-84.03688889,706.65
499,4176063,2021-07-06,1.32,4.33,41.7776111,-84.03688889,706.65
500,4176063,2021-07-06,1.32,4.33,41.7776111,-84.03688889,706.65
501,4176063,2021-07-07,0.99,4.26,41.7776111,-84.03688889,706.65
502,4176063,2021-07-07,0.99,4.26,41.7776111,-84.03688889,706.65
503,4176063,2021-07-08,1.22,4.18,41.7776111,-84.03688889,706.65
504,4176063,2021-07-08,1.22,4.18,41.7776111,-84.03688889,706.65
505,4176063,2021-07-09,0.9,4.11,41.7776111,-84.03688889,706.65
506,4176063,2021-07-09,0.9,4.11,41.7776111,-84.03688889,706.65
507,4176063,2021-07-10,0.6,4.03,41.7776111,-84.03688889,706.65
508,4176063,2021-07-10,0.6,4.03,41.7776111,-84.03688889,706.65
509,4176063,2021-07-11,1.3,3.95,41.7776111,-84.03688889,706.65
510,4176063,2021-07-11,1.3,3.95,41.7776111,-84.03688889,706.65
511,4176063,2021-07-12,3.3,3.85,41.7776111,-84.03688889,706.65
512,4176063,2021-07-12,3.3,3.85,41.7776111,-84.03688889,706.65
513,4176063,2021-07-13,4.75,3.73,41.7776111,-84.03688889,706.65
514,4176063,2021-07-13,4.75,3.73,41.7776111,-84.03688889,706.65
515,4176063,2021-07-14,9.74,3.62,41.7776111,-84.03688889,706.65
516,4176063,2021-07-14,9.74,3.62,41.7776111,-84.03688889,706.65
517,4176063,2021-07-15,6.96,3.51,41.7776111,-84.03688889,706.65
518,4176063,2021-07-15,6.96,3.51,41.7776111,-84.03688889,706.65
519,4176063,2021-07-16,19.7,2.65,41.7776111,-84.03688889,706.65
520,4176063,2021-07-16,19.7,2.65,41.7776111,-84.03688889,706.65
521,4176063,2021-07-17,80.1,6.39,41.7776111,-84.03688889,706.65
522,4176063,2021-07-17,80.1,6.39,41.7776111,-84.03688889,706.65
523,4176063,2021-07-18,40.3,6.9,41.7776111,-84.03688889,706.65
524,4176063,2021-07-18,40.3,6.9,41.7776111,-84.03688889,706.65
525,4176063,2021-07-19,12.1,3.32,41.7776111,-84.03688889,706.65
526,4176063,2021-07-19,12.1,3.32,41.7776111,-84.03688889,706.65
527,4176063,2021-07-20,4.77,3.11,41.7776111,-84.03688889,706.65
528,4176063,2021-07-20,4.77,3.11,41.7776111,-84.03688889,706.65
529,4176063,2021-07-21,1.71,3.24,41.7776111,-84.03688889,706.65
530,4176063,2021-07-21,1.71,3.24,41.7776111,-84.03688889,706.65
531,4176063,2021-07-22,0.97,3.24,41.7776111,-84.03688889,706.65
532,4176063,2021-07-22,0.97,3.24,41.7776111,-84.03688889,706.65
533,4176063,2021-07-23,1.16,3.22,41.7776111,-84.03688889,706.65
534,4176063,2021-07-23,1.16,3.22,41.7776111,-84.03688889,706.65
535,4176063,2021-07-24,18.6,2.33,41.7776111,-84.03688889,706.65
536,4176063,2021-07-24,18.6,2.33,41.7776111,-84.03688889,706.65
537,4176063,2021-07-25,94.7,5.46,41.7776111,-84.03688889,706.65
538,4176063,2021-07-25,94.7,5.46,41.7776111,-84.03688889,706.65
539,4176063,2021-07-26,45.7,4.82,41.7776111,-84.03688889,706.65
540,4176063,2021-07-26,45.7,4.82,41.7776111,-84.03688889,706.65
541,4176063,2021-07-27,15.3,4.09,41.7776111,-84.03688889,706.65
542,4176063,2021-07-27,15.3,4.09,41.7776111,-84.03688889,706.65
543,4176063,2021-07-28,6.84,3.6,41.7776111,-84.03688889,706.65
544,4176063,2021-07-28,6.84,3.6,41.7776111,-84.03688889,706.65
545,4176063,2021-07-29,2.52,3.37,41.7776111,-84.03688889,706.65
546,4176063,2021-07-29,2.52,3.37,41.7776111,-84.03688889,706.65
547,4176063,2021-07-30,1.16,3.21,41.7776111,-84.03688889,706.65
548,4176063,2021-07-30,1.16,3.21,41.7776111,-84.03688889,706.65
549,4176063,2021-07-31,0.7,3.19,41.7776111,-84.03688889,706.65
550,4176063,2021-07-31,0.7,3.19,41.7776111,-84.03688889,706.65
551,4176063,2021-08-01,0.53,3.18,41.7776111,-84.03688889,706.65
552,4176063,2021-08-01,0.53,3.18,41.7776111,-84.03688889,706.65
553,4176063,2021-08-02,0.39,3.18,41.7776111,-84.03688889,706.65
554,4176063,2021-08-02,0.39,3.18,41.7776111,-84.03688889,706.65
555,4176063,2021-08-03,0.29,3.17,41.7776111,-84.03688889,706.65
556,4176063,2021-08-03,0.29,3.17,41.7776111,-84.03688889,706.65
557,4176063,2021-08-04,0.24,3.17,41.7776111,-84.03688889,706.65
558,4176063,2021-08-04,0.24,3.17,41.7776111,-84.03688889,706.65
559,4176063,2021-08-05,0.19,3.17,41.7776111,-84.03688889,706.65
560,4176063,2021-08-05,0.19,3.17,41.7776111,-84.03688889,706.65
561,4176063,2021-08-06,0.15,3.16,41.7776111,-84.03688889,706.65
562,4176063,2021-08-06,0.15,3.16,41.7776111,-84.03688889,706.65
563,4176063,2021-08-07,0.14,3.16,41.7776111,-84.03688889,706.65
564,4176063,2021-08-07,0.14,3.16,41.7776111,-84.03688889,706.65
565,4176063,2021-08-08,0.13,3.15,41.7776111,-84.03688889,706.65
566,4176063,2021-08-08,0.13,3.15,41.7776111,-84.03688889,706.65
567,4176063,2021-08-09,0.11,3.15,41.7776111,-84.03688889,706.65
568,4176063,2021-08-09,0.11,3.15,41.7776111,-84.03688889,706.65
569,4176063,2021-08-10,0.11,3.15,41.7776111,-84.03688889,706.65
570,4176063,2021-08-10,0.11,3.15,41.7776111,-84.03688889,706.65
571,4176063,2021-08-11,0.12,3.14,41.7776111,-84.03688889,706.65
572,4176063,2021-08-11,0.12,3.14,41.7776111,-84.03688889,706.65
573,4176063,2021-08-12,0.21,3.14,41.7776111,-84.03688889,706.65
574,4176063,2021-08-12,0.21,3.14,41.7776111,-84.03688889,706.65
575,4176063,2021-08-13,0.2,3.13,41.7776111,-84.03688889,706.65
576,4176063,2021-08-13,0.2,3.13,41.7776111,-84.03688889,706.65
577,4176063,2021-08-14,0.2,3.13,41.7776111,-84.03688889,706.65
578,4176063,2021-08-14,0.2,3.13,41.7776111,-84.03688889,706.65
579,4176063,2021-08-15,0.09,3.13,41.7776111,-84.03688889,706.65
580,4176063,2021-08-15,0.09,3.13,41.7776111,-84.03688889,706.65
581,4176063,2021-08-16,0.06,3.12,41.7776111,-84.03688889,706.65
582,4176063,2021-08-16,0.06,3.12,41.7776111,-84.03688889,706.65
583,4176063,2021-08-17,0.06,3.12,41.7776111,-84.03688889,706.65
584,4176063,2021-08-17,0.06,3.12,41.7776111,-84.03688889,706.65
585,4176063,2021-08-18,0.07,3.12,41.7776111,-84.03688889,706.65
586,4176063,2021-08-18,0.07,3.12,41.7776111,-84.03688889,706.65
587,4176063,2021-08-19,0.06,3.11,41.7776111,-84.03688889,706.65
588,4176063,2021-08-19,0.06,3.11,41.7776111,-84.03688889,706.65
589,4176063,2021-08-20,0.04,3.11,41.7776111,-84.03688889,706.65
590,4176063,2021-08-20,0.04,3.11,41.7776111,-84.03688889,706.65
591,4176063,2021-08-21,0.03,3.1,41.7776111,-84.03688889,706.65
592,4176063,2021-08-21,0.03,3.1,41.7776111,-84.03688889,706.65
593,4176063,2021-08-22,0.02,3.1,41.7776111,-84.03688889,706.65
594,4176063,2021-08-22,0.02,3.1,41.7776111,-84.03688889,706.65
595,4176063,2021-08-23,0.02,3.1,41.7776111,-84.03688889,706.65
596,4176063,2021-08-23,0.02,3.1,41.7776111,-84.03688889,706.65
597,4176063,2021-08-24,0.01,3.09,41.7776111,-84.03688889,706.65
598,4176063,2021-08-24,0.01,3.09,41.7776111,-84.03688889,706.65
599,4176063,2021-08-25,0.1,3.09,41.7776111,-84.03688889,706.65
600,4176063,2021-08-25,0.1,3.09,41.7776111,-84.03688889,706.65
601,4176063,2021-08-26,0.2,3.08,41.7776111,-84.03688889,706.65
602,4176063,2021-08-26,0.2,3.08,41.7776111,-84.03688889,706.65
603,4176063,2021-08-27,0.32,3.08,41.7776111,-84.03688889,706.65
604,4176063,2021-08-27,0.32,3.08,41.7776111,-84.03688889,706.65
605,4176063,2021-08-28,0.18,3.08,41.7776111,-84.03688889,706.65
606,4176063,2021-08-28,0.18,3.08,41.7776111,-84.03688889,706.65
607,4176063,2021-08-29,0.06,3.07,41.7776111,-84.03688889,706.65
608,4176063,2021-08-29,0.06,3.07,41.7776111,-84.03688889,706.65
609,4176063,2021-08-30,0.04,3.07,41.7776111,-84.03688889,706.65
610,4176063,2021-08-30,0.04,3.07,41.7776111,-84.03688889,706.65
611,4176063,2021-08-31,0.03,3.06,41.7776111,-84.03688889,706.65
612,4176063,2021-08-31,0.03,3.06,41.7776111,-84.03688889,706.65
613,4176063,2021-09-01,0.02,3.06,41.7776111,-84.03688889,706.65
614,4176063,2021-09-01,0.02,3.06,41.7776111,-84.03688889,706.65
615,4176063,2021-09-02,0.01,3.06,41.7776111,-84.03688889,706.65
616,4176063,2021-09-02,0.01,3.06,41.7776111,-84.03688889,706.65
617,4176063,2021-09-03,0.01,3.05,41.7776111,-84.03688889,706.65
618,4176063,2021-09-03,0.01,3.05,41.7776111,-84.03688889,706.65
619,4176063,2021-09-04,0.01,3.05,41.7776111,-84.03688889,706.65
620,4176063,2021-09-04,0.01,3.05,41.7776111,-84.03688889,706.65
621,4176063,2021-09-05,0.01,3.04,41.7776111,-84.03688889,706.65
622,4176063,2021-09-05,0.01,3.04,41.7776111,-84.03688889,706.65
623,4176063,2021-09-06,0.02,3.04,41.7776111,-84.03688889,706.65
624,4176063,2021-09-06,0.02,3.04,41.7776111,-84.03688889,706.65
625,4176063,2021-09-07,0.02,3.04,41.7776111,-84.03688889,706.65
626,4176063,2021-09-07,0.02,3.04,41.7776111,-84.03688889,706.65
627,4176063,2021-09-08,0.01,3.03,41.7776111,-84.03688889,706.65
628,4176063,2021-09-08,0.01,3.03,41.7776111,-84.03688889,706.65
629,4176063,2021-09-09,0.0,3.03,41.7776111,-84.03688889,706.65
630,4176063,2021-09-09,0.0,3.03,41.7776111,-84.03688889,706.65
631,4176063,2021-09-10,0.0,3.02,41.7776111,-84.03688889,706.65
632,4176063,2021-09-10,0.0,3.02,41.7776111,-84.03688889,706.65
633,4176063,2021-09-11,0.0,3.02,41.7776111,-84.03688889,706.65
634,4176063,2021-09-11,0.0,3.02,41.7776111,-84.03688889,706.65
635,4176063,2021-09-12,0.0,3.02,41.7776111,-84.03688889,706.65
636,4176063,2021-09-12,0.0,3.02,41.7776111,-84.03688889,706.65
637,4176063,2021-09-13,0.0,3.01,41.7776111,-84.03688889,706.65
638,4176063,2021-09-13,0.0,3.01,41.7776111,-84.03688889,706.65
639,4176063,2021-09-14,0.0,3.01,41.7776111,-84.03688889,706.65
640,4176063,2021-09-14,0.0,3.01,41.7776111,-84.03688889,706.65
641,4176063,2021-09-15,0.12,3.0,41.7776111,-84.03688889,706.65
642,4176063,2021-09-15,0.12,3.0,41.7776111,-84.03688889,706.65
643,4176063,2021-09-16,0.24,3.0,41.7776111,-84.03688889,706.65
644,4176063,2021-09-16,0.24,3.0,41.7776111,-84.03688889,706.65
645,4176063,2021-09-17,0.06,3.0,41.7776111,-84.03688889,706.65
646,4176063,2021-09-17,0.06,3.0,41.7776111,-84.03688889,706.65
647,4176063,2021-09-18,0.02,2.99,41.7776111,-84.03688889,706.65
648,4176063,2021-09-18,0.02,2.99,41.7776111,-84.03688889,706.65
649,4176063,2021-09-19,0.01,2.99,41.7776111,-84.03688889,706.65
650,4176063,2021-09-19,0.01,2.99,41.7776111,-84.03688889,706.65
651,4176063,2021-09-20,0.03,2.99,41.7776111,-84.03688889,706.65
652,4176063,2021-09-20,0.03,2.99,41.7776111,-84.03688889,706.65
653,4176063,2021-09-21,0.21,3.02,41.7776111,-84.03688889,706.65
654,4176063,2021-09-21,0.21,3.02,41.7776111,-84.03688889,706.65
655,4176063,2021-09-22,40.0,5.62,41.7776111,-84.03688889,706.65
656,4176063,2021-09-22,40.0,5.62,41.7776111,-84.03688889,706.65
657,4176063,2021-09-23,222.0,8.74,41.7776111,-84.03688889,706.65
658,4176063,2021-09-23,222.0,8.74,41.7776111,-84.03688889,706.65
659,4176063,2021-09-24,124.0,8.63,41.7776111,-84.03688889,706.65
660,4176063,2021-09-24,124.0,8.63,41.7776111,-84.03688889,706.65
661,4176063,2021-09-25,32.0,4.26,41.7776111,-84.03688889,706.65
662,4176063,2021-09-25,32.0,4.26,41.7776111,-84.03688889,706.65
663,4176063,2021-09-26,19.7,3.91,41.7776111,-84.03688889,706.65
664,4176063,2021-09-26,19.7,3.91,41.7776111,-84.03688889,706.65
665,4176063,2021-09-27,10.5,3.64,41.7776111,-84.03688889,706.65
666,4176063,2021-09-27,10.5,3.64,41.7776111,-84.03688889,706.65
667,4176063,2021-09-28,5.9,3.37,41.7776111,-84.03688889,706.65
668,4176063,2021-09-28,5.9,3.37,41.7776111,-84.03688889,706.65
669,4176063,2021-09-29,3.1,3.11,41.7776111,-84.03688889,706.65
670,4176063,2021-09-29,3.1,3.11,41.7776111,-84.03688889,706.65
671,4176063,2021-09-30,1.83,2.95,41.7776111,-84.03688889,706.65
672,4176063,2021-09-30,1.83,2.95,41.7776111,-84.03688889,706.65
673,4176063,2021-10-02,0.98,2.89,41.7776111,-84.03688889,706.65
674,4176063,2021-10-02,0.98,2.89,41.7776111,-84.03688889,706.65
675,4176063,2021-10-03,4.17,3.18,41.7776111,-84.03688889,706.65
676,4176063,2021-10-03,4.17,3.18,41.7776111,-84.03688889,706.65
677,4176063,2021-10-04,41.0,6.23,41.7776111,-84.03688889,706.65
678,4176063,2021-10-04,41.0,6.23,41.7776111,-84.03688889,706.65
679,4176063,2021-10-05,51.7,9.65,41.7776111,-84.03688889,706.65
680,4176063,2021-10-05,51.7,9.65,41.7776111,-84.03688889,706.65
681,4176063,2021-10-06,22.5,8.33,41.7776111,-84.03688889,706.65
682,4176063,2021-10-06,22.5,8.33,41.7776111,-84.03688889,706.65
683,4176063,2021-10-07,13.2,4.94,41.7776111,-84.03688889,706.65
684,4176063,2021-10-07,13.2,4.94,41.7776111,-84.03688889,706.65
685,4176063,2021-10-08,16.8,5.88,41.7776111,-84.03688889,706.65
686,4176063,2021-10-08,16.8,5.88,41.7776111,-84.03688889,706.65
687,4176063,2021-10-09,32.1,8.57,41.7776111,-84.03688889,706.65
688,4176063,2021-10-09,32.1,8.57,41.7776111,-84.03688889,706.65
689,4176063,2021-10-10,19.6,9.51,41.7776111,-84.03688889,706.65
690,4176617,2021-04-20,0.56,8.0,41.82532407,-83.4657669,586.13
691,4176617,2021-04-20,0.56,8.0,41.82532407,-83.4657669,586.13
692,4176617,2021-04-21,1.16,8.0,41.82532407,-83.4657669,586.13
693,4176617,2021-04-21,1.16,8.0,41.82532407,-83.4657669,586.13
694,4176617,2021-04-22,1.69,8.0,41.82532407,-83.4657669,586.13
695,4176617,2021-04-22,1.69,8.0,41.82532407,-83.4657669,586.13
696,4176617,2021-04-23,1.21,8.0,41.82532407,-83.4657669,586.13
697,4176617,2021-04-23,1.21,8.0,41.82532407,-83.4657669,586.13
698,4176617,2021-04-24,0.95,8.0,41.82532407,-83.4657669,586.13
699,4176617,2021-04-24,0.95,8.0,41.82532407,-83.4657669,586.13
700,4176617,2021-04-25,0.84,8.0,41.82532407,-83.4657669,586.13
701,4176617,2021-04-25,0.84,8.0,41.82532407,-83.4657669,586.13
702,4176617,2021-04-26,0.61,8.0,41.82532407,-83.4657669,586.13
703,4176617,2021-04-26,0.61,8.0,41.82532407,-83.4657669,586.13
704,4176617,2021-04-27,0.61,8.0,41.82532407,-83.4657669,586.13
705,4176617,2021-04-27,0.61,8.0,41.82532407,-83.4657669,586.13
706,4176617,2021-04-28,1.47,8.24,41.82532407,-83.4657669,586.13
707,4176617,2021-04-28,1.47,8.24,41.82532407,-83.4657669,586.13
708,4176617,2021-04-29,22.0,13.6,41.82532407,-83.4657669,586.13
709,4176617,2021-04-29,22.0,13.6,41.82532407,-83.4657669,586.13
710,4176617,2021-04-30,12.5,14.6,41.82532407,-83.4657669,586.13
711,4176617,2021-04-30,12.5,14.6,41.82532407,-83.4657669,586.13
712,4176617,2021-05-01,5.75,12.3,41.82532407,-83.4657669,586.13
